timestamp,exchange,symbol,best_bid,best_ask,mid_price,spread,spread_pct,bid_volume,ask_volume,depth_levels
2025-09-08T23:56:05.769630,Bybit,ATOMUSDT,4.561,4.562,4.5615000000000006,0.001000000000000334,0.021922613175497836,94496.7,120377.7,10
2025-09-08T23:56:13.086550,Binance,FILUSDT,2.444,2.445,2.4444999999999997,0.0009999999999998899,0.04090816117815054,444135.50000000006,435551.2,10
2025-09-08T23:56:13.765009,Gate,FILUSDT,2.443,2.444,2.4435000000000002,0.0009999999999998899,0.04092490280335133,37273.229999999996,38061.98,10
2025-09-08T23:56:14.143863,OKX,FILUSDT,2.443,2.444,2.4435000000000002,0.0009999999999998899,0.04092490280335133,95031.288702,92245.305627,10
2025-09-08T23:56:14.537951,BingX,FILUSDT,2.443,2.455,2.449,0.01200000000000001,0.48999591670069464,438427.19999999995,519995.69999999995,10
2025-09-08T23:56:15.105258,Bitunix,FILUSDT,2.443,2.444,2.4435000000000002,0.0009999999999998899,0.04092490280335133,33087.9,41164.899999999994,5
2025-09-08T23:56:16.013443,Bybit,FILUSDT,2.443,2.444,2.4435000000000002,0.0009999999999998899,0.04092490280335133,266194.8,185178.7,10
2025-09-08T23:56:17.939395,Binance,TRXUSDT,0.33418,0.33419,0.33418499999999995,1.0000000000010001e-05,0.002992354534168201,248495.0,188526.0,10
2025-09-08T23:56:18.465439,Gate,TRXUSDT,0.33442,0.33443,0.334425,1.0000000000010001e-05,0.0029902070718427157,23640.290000000005,65285.04000000001,10
2025-09-08T23:56:18.744838,OKX,TRXUSDT,0.33443,0.33444,0.33443500000000004,1.0000000000010001e-05,0.0029901176611329557,81695.195791,21211.533750000002,10
2025-09-08T23:56:19.062310,BingX,TRXUSDT,0.33423,0.33436,0.334295,0.00012999999999996348,0.038887808671970406,117958.0,291412.0,10
2025-09-08T23:56:19.486992,Bitunix,TRXUSDT,0.33418,0.33419,0.33418499999999995,1.0000000000010001e-05,0.002992354534168201,298120.0,272379.0,5
2025-09-08T23:56:20.227040,Bybit,TRXUSDT,0.33419,0.3342,0.334195,1.0000000000010001e-05,0.0029922649949909483,189739.0,88979.0,10
2025-09-08T23:56:23.021657,Binance,ETCUSDT,20.907,20.908,20.9075,0.0010000000000012221,0.0047829726174876104,3623.0299999999997,3439.45,10
2025-09-08T23:56:23.567793,Gate,ETCUSDT,20.916,20.917,20.9165,0.0010000000000012221,0.004780914588966712,118.16799999999999,602.2049999999999,10
2025-09-08T23:56:23.905885,OKX,ETCUSDT,20.91,20.92,20.915,0.010000000000001563,0.047812574707155456,10046.584487,11398.580412,10
2025-09-08T23:56:24.343205,BingX,ETCUSDT,20.902,20.917,20.9095,0.015000000000000568,0.07173772687056394,4987.77,3258.55,10
2025-09-08T23:56:24.906047,Bitunix,ETCUSDT,20.907,20.908,20.9075,0.0010000000000012221,0.0047829726174876104,2096.0699999999997,1546.01,5
2025-09-08T23:56:25.784720,Bybit,ETCUSDT,20.901,20.902,20.9015,0.0010000000000012221,0.004784345621133518,2402.9,1744.0,10
2025-09-08T23:56:28.178001,Binance,XLMUSDT,0.37958,0.37959,0.37958499999999995,1.0000000000010001e-05,0.0026344560506895696,125141.0,55834.0,10
2025-09-08T23:56:28.882569,Gate,XLMUSDT,0.37964,0.37972,0.37968,8.00000000000245e-05,0.02107037505268239,4239.83,8952.230000000001,10
2025-09-08T23:56:29.245444,OKX,XLMUSDT,0.37978,0.37979,0.37978500000000004,1.0000000000010001e-05,0.0026330687099306188,1847.6218150000002,10401.813809000001,10
2025-09-08T23:56:29.679700,BingX,XLMUSDT,0.37952,0.37964,0.37958000000000003,0.00011999999999995348,0.03161388903523723,74882.0,78100.0,10
2025-09-08T23:56:30.329095,Bitunix,XLMUSDT,0.3796,0.37961,0.37960499999999997,1.0000000000010001e-05,0.002634317250829152,169754.0,111981.0,5
2025-09-08T23:56:31.285955,Bybit,XLMUSDT,0.37955,0.37956,0.379555,1.0000000000010001e-05,0.002634664277907023,36951.0,119908.0,10
2025-09-08T23:56:33.076456,Binance,VETUSDT,0.02427,0.024273,0.0242715,2.999999999999531e-06,0.012360175514490373,314698.0,335180.0,10
2025-09-08T23:56:33.812522,Gate,VETUSDT,0.02428,0.02429,0.024285,9.999999999999593e-06,0.04117768169651881,1048838.93,981584.6199999999,10
2025-09-08T23:56:34.601323,BingX,VETUSDT,0.024271,0.024284,0.0242775,1.2999999999999123e-05,0.05354752342703789,321482.0,269573.0,10
2025-09-08T23:56:35.195641,Bitunix,VETUSDT,0.024264,0.024273,0.0242685,8.999999999998592e-06,0.03708511032819743,166230.0,163258.0,5
2025-09-08T23:56:36.174544,Bybit,VETUSDT,0.02427,0.02428,0.024274999999999998,9.999999999999593e-06,0.04119464469618782,6295906.0,4953612.0,10
